Customer Id,Recency,Frequency,Monetary
14671,88,1,252.8800049
14672,88,1,252.8800049
14673,88,1,252.8800049
14674,88,1,252.8800049
14675,88,1,252.8800049
14676,88,1,252.8800049
14677,88,1,252.8800049
14678,88,1,252.8800049
14679,88,1,252.8800049
14680,88,1,252.8800049
14681,88,1,252.8800049
14682,88,1,252.8800049
14683,88,1,252.8800049
14684,88,1,252.8800049
14685,88,1,252.8800049
14686,88,1,252.8800049
14687,88,1,252.8800049
14688,88,1,252.8800049
14689,88,1,252.8800049
14690,88,1,252.8800049
14691,88,1,252.8800049
14692,88,1,461.480011
14693,88,1,461.480011
14694,88,1,461.480011
14695,88,1,461.480011
14696,88,1,461.480011
14697,88,1,461.480011
14698,88,1,461.480011
14699,88,1,461.480011
14700,88,1,461.480011
14701,88,1,461.480011
14702,88,1,461.480011
14703,88,1,461.480011
14704,88,1,461.480011
14705,88,1,461.480011
14706,88,1,461.480011
14707,88,1,461.480011
14708,88,1,461.480011
14709,88,1,461.480011
14710,88,1,461.480011
14711,88,1,461.480011
14712,88,1,461.480011
14713,88,1,461.480011
14714,88,1,461.480011
14715,88,1,461.480011
14716,88,1,461.480011
14717,88,1,461.480011
14718,88,1,461.480011
14719,88,1,461.480011
14720,88,1,461.480011
14721,88,1,461.480011
14722,88,1,461.480011
14723,88,1,461.480011
14724,88,1,461.480011
14725,88,1,461.480011
14726,88,1,461.480011
14727,88,1,461.480011
14728,88,1,461.480011
14729,87,1,461.480011
14730,87,1,461.480011
14731,87,1,461.480011
14732,87,1,461.480011
14733,87,1,461.480011
14734,87,1,461.480011
14735,87,1,461.480011
14736,87,1,461.480011
14737,87,1,461.480011
14738,87,1,461.480011
14739,87,1,461.480011
14740,87,1,461.480011
14741,87,1,461.480011
14742,87,1,461.480011
14743,87,1,461.480011
14744,87,1,461.480011
14745,87,1,461.480011
14746,87,1,461.480011
14747,87,1,461.480011
14748,87,1,461.480011
14749,87,1,461.480011
14750,87,1,461.480011
14751,87,1,461.480011
14752,87,1,461.480011
14753,87,1,461.480011
14754,87,1,461.480011
14755,87,1,461.480011
14756,87,1,461.480011
14757,87,1,461.480011
14758,87,1,461.480011
14759,87,1,461.480011
14760,87,1,461.480011
14761,87,1,461.480011
14762,87,1,461.480011
14763,87,1,461.480011
14764,87,1,461.480011
14765,87,1,461.480011
14766,87,1,461.480011
14767,87,1,461.480011
14768,87,1,461.480011
14769,87,1,461.480011
14770,87,1,461.480011
14771,87,1,461.480011
14772,87,1,461.480011
14773,87,1,461.480011
14774,87,1,461.480011
14775,87,1,461.480011
14776,87,1,461.480011
14777,87,1,461.480011
14778,87,1,461.480011
14779,87,1,461.480011
14780,87,1,461.480011
14781,87,1,461.480011
14782,87,1,461.480011
14783,87,1,461.480011
14784,87,1,461.480011
14785,87,1,461.480011
14786,87,1,461.480011
14787,87,1,461.480011
14788,87,1,461.480011
14789,87,1,461.480011
14790,87,1,461.480011
14791,87,1,461.480011
14792,87,1,461.480011
14793,87,1,461.480011
14794,87,1,461.480011
14795,87,1,461.480011
14796,87,1,461.480011
14797,87,1,461.480011
14798,86,1,461.480011
14799,86,1,461.480011
14800,86,1,461.480011
14801,86,1,461.480011
14802,86,1,461.480011
14803,86,1,461.480011
14804,86,1,461.480011
14805,86,1,461.480011
14806,86,1,461.480011
14807,86,1,461.480011
14808,86,1,461.480011
14809,86,1,461.480011
14810,86,1,461.480011
14811,86,1,461.480011
14812,86,1,461.480011
14813,86,1,461.480011
14814,86,1,461.480011
14815,86,1,461.480011
14816,86,1,461.480011
14817,86,1,461.480011
14818,86,1,461.480011
14819,86,1,461.480011
14820,86,1,461.480011
14821,86,1,461.480011
14822,86,1,461.480011
14823,86,1,461.480011
14824,86,1,461.480011
14825,86,1,461.480011
14826,86,1,461.480011
14827,86,1,461.480011
14828,86,1,461.480011
14829,86,1,461.480011
14830,86,1,461.480011
14831,86,1,461.480011
14832,86,1,461.480011
14833,86,1,461.480011
14834,86,1,461.480011
14835,86,1,461.480011
14836,86,1,461.480011
14837,86,1,461.480011
14838,86,1,461.480011
14839,86,1,461.480011
14840,86,1,461.480011
14841,86,1,461.480011
14842,86,1,461.480011
14843,86,1,461.480011
14844,86,1,461.480011
14845,86,1,461.480011
14846,86,1,461.480011
14847,86,1,461.480011
14848,86,1,461.480011
14849,86,1,461.480011
14850,86,1,461.480011
14851,86,1,461.480011
14852,86,1,461.480011
14853,86,1,461.480011
14854,86,1,461.480011
14855,86,1,461.480011
14856,86,1,461.480011
14857,86,1,461.480011
14858,86,1,461.480011
14859,86,1,461.480011
14860,86,1,461.480011
14861,86,1,461.480011
14862,86,1,461.480011
14863,86,1,461.480011
14864,86,1,461.480011
14865,86,1,461.480011
14866,85,1,461.480011
14867,85,1,461.480011
14868,85,1,461.480011
14869,85,1,461.480011
14870,85,1,461.480011
14871,85,1,461.480011
14872,85,1,461.480011
14873,85,1,461.480011
14874,85,1,461.480011
14875,85,1,461.480011
14876,85,1,461.480011
14877,85,1,461.480011
14878,85,1,461.480011
14879,85,1,461.480011
14880,85,1,461.480011
14881,85,1,461.480011
14882,85,1,461.480011
14883,85,1,461.480011
14884,85,1,461.480011
14885,85,1,461.480011
14886,85,1,461.480011
14887,85,1,461.480011
14888,85,1,461.480011
14889,85,1,461.480011
14890,85,1,461.480011
14891,85,1,461.480011
14892,85,1,461.480011
14893,85,1,461.480011
14894,85,1,461.480011
14895,85,1,461.480011
14896,85,1,461.480011
14897,85,1,461.480011
14898,85,1,461.480011
14899,85,1,461.480011
14900,85,1,461.480011
14901,85,1,461.480011
14902,85,1,461.480011
14903,85,1,461.480011
14904,85,1,461.480011
14905,85,1,461.480011
14906,85,1,461.480011
14907,85,1,461.480011
14908,85,1,461.480011
14909,85,1,461.480011
14910,85,1,461.480011
14911,85,1,461.480011
14912,85,1,461.480011
14913,85,1,461.480011
14914,85,1,461.480011
14915,85,1,461.480011
14916,85,1,461.480011
14917,85,1,461.480011
14918,85,1,461.480011
14919,85,1,461.480011
14920,85,1,461.480011
14921,85,1,461.480011
14922,85,1,461.480011
14923,85,1,164.3800049
14924,85,1,164.3800049
14925,85,1,164.3800049
14926,85,1,164.3800049
14927,85,1,164.3800049
14928,85,1,164.3800049
14929,85,1,164.3800049
14930,85,1,164.3800049
14931,85,1,164.3800049
14932,85,1,164.3800049
14933,85,1,164.3800049
14934,85,1,164.3800049
14935,84,1,164.3800049
14936,84,1,164.3800049
14937,84,1,164.3800049
14938,84,1,164.3800049
14939,84,1,164.3800049
14940,84,1,164.3800049
14941,84,1,164.3800049
14942,84,1,164.3800049
14943,84,1,164.3800049
14944,84,1,164.3800049
14945,84,1,164.3800049
14946,84,1,164.3800049
14947,84,1,164.3800049
14948,84,1,164.3800049
14949,84,1,164.3800049
14950,84,1,164.3800049
14951,84,1,164.3800049
14952,84,1,164.3800049
14953,84,1,164.3800049
14954,84,1,164.3800049
14955,84,1,164.3800049
14956,84,1,164.3800049
14957,84,1,164.3800049
14958,84,1,164.3800049
14959,84,1,164.3800049
14960,84,1,164.3800049
14961,84,1,164.3800049
14962,84,1,164.3800049
14963,84,1,164.3800049
14964,84,1,164.3800049
14965,84,1,164.3800049
14966,84,1,164.3800049
14967,84,1,164.3800049
14968,84,1,164.3800049
14969,84,1,164.3800049
14970,84,1,164.3800049
14971,84,1,164.3800049
14972,84,1,164.3800049
14973,84,1,164.3800049
14974,84,1,164.3800049
14975,84,1,164.3800049
14976,84,1,164.3800049
14977,84,1,164.3800049
14978,84,1,164.3800049
14979,84,1,164.3800049
14980,84,1,164.3800049
14981,84,1,164.3800049
14982,84,1,164.3800049
14983,84,1,164.3800049
14984,84,1,164.3800049
14985,84,1,164.3800049
14986,84,1,164.3800049
14987,84,1,164.3800049
14988,84,1,164.3800049
14989,84,1,164.3800049
14990,84,1,164.3800049
14991,84,1,164.3800049
14992,84,1,164.3800049
14993,84,1,164.3800049
14994,84,1,164.3800049
14995,84,1,164.3800049
14996,84,1,164.3800049
14997,84,1,164.3800049
14998,84,1,164.3800049
14999,84,1,164.3800049
15000,84,1,164.3800049
15001,84,1,164.3800049
15002,84,1,164.3800049
15003,83,1,164.3800049
15004,83,1,164.3800049
15005,83,1,164.3800049
15006,83,1,164.3800049
15007,83,1,164.3800049
15008,83,1,164.3800049
15009,83,1,164.3800049
15010,83,1,164.3800049
15011,83,1,164.3800049
15012,83,1,164.3800049
15013,83,1,164.3800049
15014,83,1,164.3800049
15015,83,1,164.3800049
15016,83,1,164.3800049
15017,83,1,164.3800049
15018,83,1,164.3800049
15019,83,1,164.3800049
15020,83,1,164.3800049
15021,83,1,164.3800049
15022,83,1,164.3800049
15023,83,1,164.3800049
15024,83,1,164.3800049
15025,83,1,164.3800049
15026,83,1,164.3800049
15027,83,1,164.3800049
15028,83,1,164.3800049
15029,83,1,164.3800049
15030,83,1,164.3800049
15031,83,1,164.3800049
15032,83,1,164.3800049
15033,83,1,164.3800049
15034,83,1,164.3800049
15035,83,1,164.3800049
15036,83,1,164.3800049
15037,83,1,164.3800049
15038,83,1,164.3800049
15039,83,1,164.3800049
15040,83,1,164.3800049
15041,83,1,164.3800049
15042,83,1,164.3800049
15043,83,1,164.3800049
15044,83,1,164.3800049
15045,83,1,164.3800049
15046,83,1,164.3800049
15047,83,1,164.3800049
15048,83,1,164.3800049
15049,83,1,164.3800049
15050,83,1,164.3800049
15051,83,1,164.3800049
15052,83,1,164.3800049
15053,83,1,164.3800049
15054,83,1,164.3800049
15055,83,1,164.3800049
15056,83,1,164.3800049
15057,83,1,164.3800049
15058,83,1,164.3800049
15059,83,1,164.3800049
15060,83,1,164.3800049
15061,83,1,164.3800049
15062,83,1,164.3800049
15063,83,1,164.3800049
15064,83,1,164.3800049
15065,83,1,164.3800049
15066,83,1,164.3800049
15067,83,1,164.3800049
15068,83,1,164.3800049
15069,83,1,164.3800049
15070,83,1,164.3800049
15071,83,1,164.3800049
15072,82,1,164.3800049
15073,82,1,164.3800049
15074,82,1,164.3800049
15075,82,1,164.3800049
15076,82,1,164.3800049
15077,82,1,164.3800049
15078,82,1,164.3800049
15079,82,1,164.3800049
15080,82,1,164.3800049
15081,82,1,164.3800049
15082,82,1,164.3800049
15083,82,1,164.3800049
15084,82,1,164.3800049
15085,82,1,164.3800049
15086,82,1,164.3800049
15087,82,1,164.3800049
15088,82,1,164.3800049
15089,82,1,164.3800049
15090,82,1,164.3800049
15091,82,1,164.3800049
15092,82,1,164.3800049
15093,82,1,164.3800049
15094,82,1,164.3800049
15095,82,1,164.3800049
15096,82,1,164.3800049
15097,82,1,164.3800049
15098,82,1,164.3800049
15099,82,1,164.3800049
15100,82,1,164.3800049
15101,82,1,164.3800049
15102,82,1,164.3800049
15103,82,1,164.3800049
15104,82,1,164.3800049
15105,82,1,164.3800049
15106,82,1,164.3800049
15107,82,1,164.3800049
15108,82,1,164.3800049
15109,82,1,164.3800049
15110,82,1,164.3800049
15111,82,1,164.3800049
15112,82,1,164.3800049
15113,82,1,164.3800049
15114,82,1,164.3800049
15115,82,1,164.3800049
15116,82,1,164.3800049
15117,82,1,164.3800049
15118,82,1,164.3800049
15119,82,1,164.3800049
15120,82,1,164.3800049
15121,82,1,164.3800049
15122,82,1,164.3800049
15123,82,1,164.3800049
15124,82,1,164.3800049
15125,82,1,164.3800049
15126,82,1,164.3800049
15127,82,1,164.3800049
15128,82,1,164.3800049
15129,82,1,164.3800049
15130,82,1,164.3800049
15131,82,1,164.3800049
15132,82,1,164.3800049
15133,82,1,164.3800049
15134,82,1,164.3800049
15135,82,1,164.3800049
15136,82,1,164.3800049
15137,82,1,164.3800049
15138,82,1,164.3800049
15139,82,1,164.3800049
15140,81,1,164.3800049
15141,81,1,164.3800049
15142,81,1,164.3800049
15143,81,1,164.3800049
15144,81,1,164.3800049
15145,81,1,164.3800049
15146,81,1,164.3800049
15147,81,1,164.3800049
15148,81,1,164.3800049
15149,81,1,164.3800049
15150,81,1,164.3800049
15151,81,1,164.3800049
15152,81,1,164.3800049
15153,81,1,164.3800049
15154,81,1,164.3800049
15155,81,1,164.3800049
15156,81,1,164.3800049
15157,81,1,164.3800049
15158,81,1,164.3800049
15159,81,1,164.3800049
15160,81,1,164.3800049
15161,81,1,164.3800049
15162,81,1,164.3800049
15163,81,1,164.3800049
15164,81,1,164.3800049
15165,81,1,164.3800049
15166,81,1,164.3800049
15167,81,1,164.3800049
15168,81,1,164.3800049
15169,81,1,164.3800049
15170,81,1,164.3800049
15171,81,1,164.3800049
15172,81,1,164.3800049
15173,81,1,164.3800049
15174,81,1,164.3800049
15175,81,1,164.3800049
15176,81,1,164.3800049
15177,81,1,164.3800049
15178,81,1,164.3800049
15179,81,1,164.3800049
15180,81,1,164.3800049
15181,81,1,164.3800049
15182,81,1,164.3800049
15183,81,1,164.3800049
15184,81,1,164.3800049
15185,81,1,164.3800049
15186,81,1,164.3800049
15187,81,1,164.3800049
15188,81,1,164.3800049
15189,81,1,164.3800049
15190,81,1,164.3800049
15191,81,1,164.3800049
15192,81,1,164.3800049
15193,81,1,164.3800049
15194,81,1,164.3800049
15195,81,1,164.3800049
15196,81,1,164.3800049
15197,81,1,164.3800049
15198,81,1,164.3800049
15199,81,1,164.3800049
15200,81,1,164.3800049
15201,81,1,164.3800049
15202,81,1,164.3800049
15203,81,1,164.3800049
15204,81,1,164.3800049
15205,81,1,164.3800049
15206,81,1,164.3800049
15207,81,1,164.3800049
15208,81,1,164.3800049
15209,80,1,164.3800049
15210,80,1,164.3800049
15211,80,1,164.3800049
15212,80,1,164.3800049
15213,80,1,164.3800049
15214,80,1,164.3800049
15215,80,1,164.3800049
15216,80,1,164.3800049
15217,80,1,164.3800049
15218,80,1,164.3800049
15219,80,1,164.3800049
15220,80,1,164.3800049
15221,80,1,164.3800049
15222,80,1,164.3800049
15223,80,1,164.3800049
15224,80,1,164.3800049
15225,80,1,164.3800049
15226,80,1,164.3800049
15227,80,1,164.3800049
15228,80,1,164.3800049
15229,80,1,164.3800049
15230,80,1,164.3800049
15231,80,1,164.3800049
15232,80,1,164.3800049
15233,80,1,164.3800049
15234,80,1,164.3800049
15235,80,1,164.3800049
15236,80,1,164.3800049
15237,80,1,164.3800049
15238,80,1,164.3800049
15239,80,1,164.3800049
15240,80,1,164.3800049
15241,80,1,164.3800049
15242,80,1,164.3800049
15243,80,1,164.3800049
15244,80,1,164.3800049
15245,80,1,164.3800049
15246,80,1,164.3800049
15247,80,1,164.3800049
15248,80,1,164.3800049
15249,80,1,164.3800049
15250,80,1,164.3800049
15251,80,1,164.3800049
15252,80,1,164.3800049
15253,80,1,164.3800049
15254,80,1,164.3800049
15255,80,1,164.3800049
15256,80,1,164.3800049
15257,80,1,164.3800049
15258,80,1,164.3800049
15259,80,1,164.3800049
15260,80,1,164.3800049
15261,80,1,164.3800049
15262,80,1,164.3800049
15263,80,1,164.3800049
15264,80,1,164.3800049
15265,80,1,164.3800049
15266,80,1,164.3800049
15267,80,1,164.3800049
15268,80,1,164.3800049
15269,80,1,164.3800049
15270,80,1,164.3800049
15271,80,1,164.3800049
15272,80,1,164.3800049
15273,80,1,164.3800049
15274,80,1,164.3800049
15275,80,1,164.3800049
15276,80,1,164.3800049
15277,79,1,164.3800049
15278,79,1,164.3800049
15279,79,1,164.3800049
15280,79,1,164.3800049
15281,79,1,164.3800049
15282,79,1,164.3800049
15283,79,1,164.3800049
15284,79,1,164.3800049
15285,79,1,164.3800049
15286,79,1,164.3800049
15287,79,1,164.3800049
15288,79,1,164.3800049
15289,79,1,164.3800049
15290,79,1,532.5800171
15291,79,1,532.5800171
15292,79,1,532.5800171
15293,79,1,532.5800171
15294,79,1,532.5800171
15295,79,1,532.5800171
15296,79,1,532.5800171
15297,79,1,532.5800171
15298,79,1,532.5800171
15299,79,1,532.5800171
15300,79,1,532.5800171
15301,79,1,532.5800171
15302,79,1,532.5800171
15303,79,1,532.5800171
15304,79,1,532.5800171
15305,79,1,532.5800171
15306,79,1,532.5800171
15307,79,1,532.5800171
15308,79,1,532.5800171
15309,79,1,532.5800171
15310,79,1,532.5800171
15311,79,1,532.5800171
15312,79,1,532.5800171
15313,79,1,532.5800171
15314,79,1,532.5800171
15315,79,1,532.5800171
15316,79,1,532.5800171
15317,79,1,532.5800171
15318,79,1,532.5800171
15319,79,1,532.5800171
15320,79,1,532.5800171
15321,79,1,532.5800171
15322,79,1,532.5800171
15323,79,1,532.5800171
15324,79,1,532.5800171
15325,79,1,532.5800171
15326,79,1,532.5800171
15327,79,1,532.5800171
15328,79,1,532.5800171
15329,79,1,532.5800171
15330,79,1,532.5800171
15331,79,1,532.5800171
15332,79,1,532.5800171
15333,79,1,532.5800171
15334,79,1,532.5800171
15335,79,1,532.5800171
15336,79,1,532.5800171
15337,79,1,532.5800171
15338,79,1,532.5800171
15339,79,1,532.5800171
15340,79,1,532.5800171
15341,79,1,532.5800171
15342,79,1,532.5800171
15343,79,1,532.5800171
15344,79,1,532.5800171
15345,79,1,532.5800171
15346,78,1,532.5800171
15347,78,1,532.5800171
15348,78,1,532.5800171
15349,78,1,532.5800171
15350,78,1,532.5800171
15351,78,1,532.5800171
15352,78,1,532.5800171
15353,78,1,532.5800171
15354,78,1,532.5800171
15355,78,1,532.5800171
15356,78,1,532.5800171
15357,78,1,532.5800171
15358,78,1,532.5800171
15359,78,1,532.5800171
15360,78,1,532.5800171
15361,78,1,532.5800171
15362,78,1,532.5800171
15363,78,1,532.5800171
15364,78,1,532.5800171
15365,78,1,532.5800171
15366,78,1,532.5800171
15367,78,1,532.5800171
15368,78,1,532.5800171
15369,78,1,532.5800171
15370,78,1,532.5800171
15371,78,1,532.5800171
15372,78,1,532.5800171
15373,78,1,532.5800171
15374,78,1,532.5800171
15375,78,1,532.5800171
15376,78,1,532.5800171
15377,78,1,532.5800171
15378,78,1,532.5800171
15379,78,1,532.5800171
15380,78,1,532.5800171
15381,78,1,532.5800171
15382,78,1,532.5800171
15383,78,1,532.5800171
15384,78,1,532.5800171
15385,78,1,532.5800171
15386,78,1,532.5800171
15387,78,1,532.5800171
15388,78,1,532.5800171
15389,78,1,532.5800171
15390,78,1,532.5800171
15391,78,1,532.5800171
15392,78,1,532.5800171
15393,78,1,532.5800171
15394,78,1,532.5800171
15395,78,1,532.5800171
15396,78,1,532.5800171
15397,78,1,532.5800171
15398,78,1,532.5800171
15399,78,1,532.5800171
15400,78,1,532.5800171
15401,78,1,532.5800171
15402,78,1,532.5800171
15403,78,1,532.5800171
15404,78,1,532.5800171
15405,78,1,532.5800171
15406,78,1,532.5800171
15407,78,1,532.5800171
15408,78,1,532.5800171
15409,78,1,532.5800171
15410,78,1,532.5800171
15411,78,1,532.5800171
15412,78,1,532.5800171
15413,78,1,532.5800171
15414,77,1,532.5800171
15415,77,1,532.5800171
15416,77,1,532.5800171
15417,77,1,532.5800171
15418,77,1,532.5800171
15419,77,1,532.5800171
15420,77,1,532.5800171
15421,77,1,532.5800171
15422,77,1,532.5800171
15423,77,1,532.5800171
15424,77,1,532.5800171
15425,77,1,532.5800171
15426,77,1,532.5800171
15427,77,1,532.5800171
15428,77,1,532.5800171
15429,77,1,532.5800171
15430,77,1,532.5800171
15431,77,1,532.5800171
15432,77,1,532.5800171
15433,77,1,532.5800171
15434,77,1,532.5800171
15435,77,1,532.5800171
15436,77,1,532.5800171
15437,77,1,532.5800171
15438,77,1,532.5800171
15439,77,1,532.5800171
15440,77,1,532.5800171
15441,77,1,532.5800171
15442,77,1,532.5800171
15443,77,1,532.5800171
15444,77,1,532.5800171
15445,77,1,532.5800171
15446,77,1,532.5800171
15447,77,1,532.5800171
15448,77,1,532.5800171
15449,77,1,532.5800171
15450,77,1,532.5800171
15451,77,1,532.5800171
15452,77,1,532.5800171
15453,77,1,532.5800171
15454,77,1,532.5800171
15455,77,1,532.5800171
15456,77,1,532.5800171
15457,77,1,532.5800171
15458,77,1,532.5800171
15459,77,1,532.5800171
15460,77,1,532.5800171
15461,77,1,532.5800171
15462,77,1,532.5800171
15463,77,1,532.5800171
15464,77,1,532.5800171
15465,77,1,532.5800171
15466,77,1,532.5800171
15467,77,1,532.5800171
15468,77,1,532.5800171
15469,77,1,532.5800171
15470,77,1,532.5800171
15471,77,1,532.5800171
15472,77,1,532.5800171
15473,77,1,532.5800171
15474,77,1,532.5800171
15475,77,1,532.5800171
15476,77,1,532.5800171
15477,77,1,532.5800171
15478,77,1,532.5800171
15479,77,1,532.5800171
15480,77,1,532.5800171
15481,77,1,532.5800171
15482,77,1,532.5800171
15483,76,1,532.5800171
15484,76,1,532.5800171
15485,76,1,532.5800171
15486,76,1,532.5800171
15487,76,1,532.5800171
15488,76,1,532.5800171
15489,76,1,532.5800171
15490,76,1,532.5800171
15491,76,1,532.5800171
15492,76,1,532.5800171
15493,76,1,532.5800171
15494,76,1,532.5800171
15495,76,1,532.5800171
15496,76,1,532.5800171
15497,76,1,532.5800171
15498,76,1,532.5800171
15499,76,1,532.5800171
15500,76,1,532.5800171
15501,76,1,532.5800171
15502,76,1,532.5800171
15503,76,1,532.5800171
15504,76,1,532.5800171
15505,76,1,532.5800171
15506,76,1,532.5800171
15507,76,1,532.5800171
15508,76,1,532.5800171
15509,76,1,532.5800171
15510,76,1,532.5800171
15511,76,1,532.5800171
15512,76,1,532.5800171
15513,76,1,532.5800171
15514,76,1,532.5800171
15515,76,1,532.5800171
15516,76,1,532.5800171
15517,76,1,532.5800171
15518,76,1,532.5800171
15519,76,1,532.5800171
15520,76,1,532.5800171
15521,76,1,532.5800171
15522,76,1,532.5800171
15523,76,1,532.5800171
15524,76,1,532.5800171
15525,76,1,532.5800171
15526,76,1,532.5800171
15527,76,1,532.5800171
15528,76,1,532.5800171
15529,76,1,532.5800171
15530,76,1,532.5800171
15531,76,1,532.5800171
15532,76,1,532.5800171
15533,76,1,532.5800171
15534,76,1,532.5800171
15535,76,1,532.5800171
15536,76,1,532.5800171
15537,76,1,532.5800171
15538,76,1,532.5800171
15539,76,1,532.5800171
15540,76,1,532.5800171
15541,76,1,532.5800171
15542,76,1,532.5800171
15543,76,1,532.5800171
15544,76,1,532.5800171
15545,76,1,532.5800171
15546,76,1,532.5800171
15547,76,1,532.5800171
15548,76,1,532.5800171
15549,76,1,532.5800171
15550,76,1,532.5800171
15551,75,1,532.5800171
15552,75,1,532.5800171
15553,75,1,532.5800171
15554,75,1,532.5800171
15555,75,1,532.5800171
15556,75,1,532.5800171
15557,75,1,532.5800171
15558,75,1,532.5800171
15559,75,1,532.5800171
15560,75,1,532.5800171
15561,75,1,532.5800171
15562,75,1,532.5800171
15563,75,1,532.5800171
15564,75,1,532.5800171
15565,75,1,532.5800171
15566,75,1,532.5800171
15567,75,1,532.5800171
15568,75,1,532.5800171
15569,75,1,532.5800171
15570,75,1,532.5800171
15571,75,1,532.5800171
15572,75,1,532.5800171
15573,75,1,532.5800171
15574,75,1,532.5800171
15575,75,1,532.5800171
15576,75,1,532.5800171
15577,75,1,532.5800171
15578,75,1,532.5800171
15579,75,1,532.5800171
15580,75,1,532.5800171
15581,75,1,532.5800171
15582,75,1,532.5800171
15583,75,1,532.5800171
15584,75,1,532.5800171
15585,75,1,532.5800171
15586,75,1,532.5800171
15587,75,1,532.5800171
15588,75,1,532.5800171
15589,75,1,532.5800171
15590,75,1,532.5800171
15591,75,1,532.5800171
15592,75,1,532.5800171
15593,75,1,532.5800171
15594,75,1,532.5800171
15595,75,1,532.5800171
15596,75,1,532.5800171
15597,75,1,532.5800171
15598,75,1,532.5800171
15599,75,1,532.5800171
15600,75,1,532.5800171
15601,75,1,532.5800171
15602,75,1,532.5800171
15603,75,1,532.5800171
15604,75,1,532.5800171
15605,75,1,532.5800171
15606,75,1,532.5800171
15607,75,1,532.5800171
15608,75,1,532.5800171
15609,75,1,532.5800171
15610,75,1,532.5800171
15611,75,1,532.5800171
15612,75,1,532.5800171
15613,75,1,532.5800171
15614,75,1,532.5800171
15615,75,1,532.5800171
15616,75,1,532.5800171
15617,75,1,532.5800171
15618,75,1,532.5800171
15619,75,1,532.5800171
15620,74,1,532.5800171
15621,74,1,532.5800171
15622,74,1,532.5800171
15623,74,1,532.5800171
15624,74,1,532.5800171
15625,74,1,532.5800171
15626,74,1,532.5800171
15627,74,1,532.5800171
15628,74,1,532.5800171
15629,74,1,532.5800171
15630,74,1,532.5800171
15631,74,1,532.5800171
15632,74,1,532.5800171
15633,74,1,532.5800171
15634,74,1,532.5800171
15635,74,1,532.5800171
15636,74,1,532.5800171
15637,74,1,532.5800171
15638,74,1,532.5800171
15639,74,1,532.5800171
15640,74,1,532.5800171
15641,74,1,532.5800171
15642,74,1,532.5800171
15643,74,1,532.5800171
15644,74,1,532.5800171
15645,74,1,532.5800171
15646,74,1,532.5800171
15647,74,1,532.5800171
15648,74,1,532.5800171
15649,74,1,532.5800171
15650,74,1,532.5800171
15651,74,1,532.5800171
15652,74,1,532.5800171
15653,74,1,532.5800171
15654,74,1,532.5800171
15655,74,1,532.5800171
15656,74,1,532.5800171
15657,74,1,532.5800171
15658,74,1,532.5800171
15659,74,1,532.5800171
15660,74,1,532.5800171
15661,74,1,532.5800171
15662,74,1,532.5800171
15663,74,1,532.5800171
15664,74,1,532.5800171
15665,74,1,532.5800171
15666,74,1,532.5800171
15667,74,1,532.5800171
15668,74,1,532.5800171
15669,74,1,532.5800171
15670,74,1,532.5800171
15671,74,1,532.5800171
15672,74,1,532.5800171
15673,74,1,532.5800171
15674,74,1,532.5800171
15675,74,1,532.5800171
15676,74,1,532.5800171
15677,74,1,532.5800171
15678,74,1,293.0400085
15679,74,1,293.0400085
15680,74,1,293.0400085
15681,74,1,293.0400085
15682,74,1,293.0400085
15683,74,1,293.0400085
15684,74,1,293.0400085
15685,74,1,293.0400085
15686,74,1,293.0400085
15687,74,1,293.0400085
15688,73,1,293.0400085
15689,73,1,293.0400085
15690,73,1,293.0400085
15691,73,1,293.0400085
15692,73,1,293.0400085
15693,73,1,293.0400085
15694,73,1,293.0400085
15695,73,1,293.0400085
15696,73,1,293.0400085
15697,73,1,293.0400085
15698,73,1,293.0400085
15699,73,1,293.0400085
15700,73,1,293.0400085
15701,73,1,293.0400085
15702,73,1,293.0400085
15703,73,1,293.0400085
15704,73,1,293.0400085
15705,73,1,293.0400085
15706,73,1,293.0400085
15707,73,1,293.0400085
15708,73,1,293.0400085
15709,73,1,293.0400085
15710,73,1,293.0400085
15711,73,1,293.0400085
15712,73,1,293.0400085
15713,73,1,293.0400085
15714,73,1,293.0400085
15715,73,1,293.0400085
15716,73,1,293.0400085
15717,73,1,293.0400085
15718,73,1,293.0400085
15719,73,1,293.0400085
15720,73,1,293.0400085
15721,73,1,293.0400085
15722,73,1,293.0400085
15723,73,1,293.0400085
15724,73,1,293.0400085
15725,73,1,293.0400085
15726,73,1,293.0400085
15727,73,1,293.0400085
15728,73,1,293.0400085
15729,73,1,293.0400085
15730,73,1,293.0400085
15731,73,1,293.0400085
15732,73,1,293.0400085
15733,73,1,293.0400085
15734,73,1,293.0400085
15735,73,1,293.0400085
15736,73,1,293.0400085
15737,73,1,293.0400085
15738,73,1,293.0400085
15739,73,1,293.0400085
15740,73,1,293.0400085
15741,73,1,293.0400085
15742,73,1,293.0400085
15743,73,1,293.0400085
15744,73,1,293.0400085
15745,73,1,293.0400085
15746,73,1,293.0400085
15747,73,1,293.0400085
15748,73,1,293.0400085
15749,73,1,293.0400085
15750,73,1,293.0400085
15751,73,1,293.0400085
15752,73,1,293.0400085
15753,73,1,293.0400085
15754,73,1,293.0400085
15755,73,1,293.0400085
15756,73,1,293.0400085
15757,72,1,293.0400085
15758,72,1,293.0400085
15759,72,1,293.0400085
15760,72,1,293.0400085
15761,72,1,293.0400085
15762,72,1,293.0400085
15763,72,1,293.0400085
